RAJ2000	DEJ2000	tag
278.52917	-12.88139	MW1
278.74583	-12.91861	MW1
274.325	-10.62333	MW1
277.625	-12.31639	MW1
277.5125	-12.25444	MW1
276.90833	-11.94361	MW1
278.65833	-12.79917	MW1
276.825	-11.86611	MW1
276.85	-11.83361	MW1
277.725	-12.26167	MW1
277.84583	-12.29722	MW1
277.26667	-11.97528	MW1
277.02917	-11.83667	MW1
278.90833	-12.68611	MW1
278.05833	-12.24333	MW1
279.75	-13.07778	MW1
279.64167	-12.89944	MW1
277.19167	-11.65694	MW1
278.17083	-12.13667	MW1
277.5125	-11.77083	MW1
277.04167	-11.48056	MW1
280.85417	-13.3475	MW1
272.12917	-8.82556	MW1
272.79583	-9.16694	MW1
274.675	-10.07639	MW1
279.175	-12.40139	MW1
277.4125	-11.45889	MW1
277.52083	-11.48528	MW1
301.52083	-21.92139	MW1
272.57083	-8.82194	MW1
277.17917	-11.24	MW1
278.0375	-11.57417	MW1
273.3	-9.05167	MW1
277.225	-10.94639	MW1
277.20417	-10.93194	MW1
277.48333	-10.99389	MW1
277.3125	-16.90611	MW1
277.28333	-10.88556	MW1
278.39167	-11.41944	MW1
277.31667	-10.87556	MW1
279.29583	-11.87139	MW1
271.20833	-7.58583	MW1
273.44167	-8.70833	MW1
277.27083	-10.57056	MW1
289.16667	-16.27694	MW1
276.3375	-10.01667	MW1
274.45833	-8.92972	MW1
281.34583	-12.36917	MW1
275.425	-9.32528	MW1
277.29167	-10.30194	MW1
273.77083	-8.43611	MW1
264.4	-3.24583	MW1
277.64167	-10.36306	MW1
256.475	1.26722	MW1
281.06667	-12.01639	MW1
278.14583	-10.53278	MW1
278.04583	-10.47556	MW1
280.39167	-11.52667	MW1
275.6875	-9.03722	MW1
278.36667	-10.39444	MW1
280.77917	-11.48361	MW1
295.41667	-18.1075	MW1
272.68333	-7.2075	MW1
270.575	26.3	MW1
276.46667	-9.11611	MW1
277.9625	-9.8775	MW1
257.61667	1.265	MW1
278.01667	-9.74722	MW1
280.79583	-11.08361	MW1
279.28333	-10.2325	MW1
278.7375	-9.895	MW1
277.94583	-9.47778	MW1
269.66667	-5.075	MW1
280.77917	-10.88917	MW1
289.8375	-15.195	MW1
277.87083	-9.37972	MW1
281.2875	-11.06222	MW1
280.02917	-10.3925	MW1
277.7625	-9.20639	MW1
280.9625	-10.82611	MW1
276.02917	-8.27444	MW1
279.44583	-10.02861	MW1
287.37917	-13.89167	MW1
274.54583	-7.44167	MW1
278.3125	-9.38528	MW1
274.72917	-7.35806	MW1
278.4	-9.16972	MW1
278.5375	-9.23389	MW1
278.6125	-9.26222	MW1
281.19583	-10.52972	MW1
278.79583	-9.25194	MW1
295.12917	-16.88361	MW1
281.34167	-10.47389	MW1
278.4875	-9.00917	MW1
278.23333	-8.85639	MW1
278.275	-8.87361	MW1
278.55417	-9.01806	MW1
278.54583	-8.96556	MW1
278.6	-8.99667	MW1
275.125	-7.1816700000000004	MW1
278.84167	-9.06917	MW1
277.83333	-8.49889	MW1
277.85833	-8.47833	MW1
278.74167	-8.93639	MW1
278.69583	-8.78806	MW1
278.62083	-8.72083	MW1
278.0125	-8.40556	MW1
278.6875	-8.74972	MW1
280.67917	-9.66583	MW1
278.88333	-8.69806	MW1
278.64583	-8.57111	MW1
278.6875	-8.54306	MW1
278.71667	-8.55056	MW1
292.50833	-15.16722	MW1
277.1	-7.68917	MW1
295.24583	-16.31667	MW1
277.1	-7.68389	MW1
278.20833	-8.22361	MW1
277.14167	-7.59167	MW1
278.54167	-8.29694	MW1
278.425	-8.22028	MW1
277.4	-7.64694	MW1
278.54583	-8.17778	MW1
278.475	-8.12778	MW1
259.29583	2.21167	MW1
280.17917	-8.89333	MW1
277.7625	-7.63556	MW1
278.475	-8.00083	MW1
278.55417	-8.01	MW1
278.80417	-8.11222	MW1
281.32083	-9.38333	MW1
279.02083	-8.21	MW1
279.36667	-8.33167	MW1
279.14167	-8.21528	MW1
278.475	-8.12556	MW1
278.60833	-7.91056	MW1
278.65833	-7.89806	MW1
251.79167	6.45417	MW1
277.55417	-7.30611	MW1
279.05	-8.02778	MW1
338.52917	-27.57167	MW1
279.95833	-8.42778	MW1
278.42917	-7.62333	MW1
279.0375	-7.92167	MW1
279.16667	-7.97917	MW1
278.58333	-8.3575	MW1
273.57917	-4.99056	MW1
279.67083	-8.16417	MW1
278.35417	-7.44167	MW1
278.4875	-7.46944	MW1
277.575	-6.99444	MW1
279.05	-7.75472	MW1
277.34583	-6.78444	MW1
276.68333	-6.41306	MW1
279.1125	-7.67611	MW1
281.93333	-9.08667	MW1
276.65417	-6.36667	MW1
280.06667	-8.07972	MW1
278.54167	-7.30028	MW1
276.87917	-6.435	MW1
279.025	-7.51639	MW1
279.19583	-7.59472	MW1
279.20417	-7.58056	MW1
275.67917	-5.70694	MW1
283.25417	-9.57	MW1
278.7125	-7.23361	MW1
278.9625	-7.35056	MW1
279.34583	-7.52667	MW1
279.21667	-7.41222	MW1
278.8	-7.18139	MW1
276.87083	-6.15528	MW1
279.02917	-7.25056	MW1
277.85	-6.63333	MW1
279.05	-7.24694	MW1
277.70833	-6.53667	MW1
279.04583	-7.1725	MW1
275.18333	-5.16056	MW1
279.07917	-7.15028	MW1
274.375	-4.66111	MW1
276.31667	-5.68806	MW1
302.74583	-17.94278	MW1
279.07083	-7.08389	MW1
279.0625	-7.07167	MW1
281.74167	-8.345	MW1
278.55	-6.71306	MW1
277.35833	-6.07694	MW1
278.02083	-6.39972	MW1
285.3625	-10.10667	MW1
279.10417	-6.92722	MW1
274.37917	-4.44333	MW1
276.27083	-5.36778	MW1
279.24167	-6.89056	MW1
277.77083	-6.08194	MW1
279.19583	-6.79889	MW1
279.07083	-6.72472	MW1
279.14583	-6.72194	MW1
273.80417	-3.92194	MW1
279.10417	-6.6625	MW1
279.225	-6.7	MW1
279.15833	-6.64722	MW1
284.34583	-9.26833	MW1
279.125	-6.62861	MW1
279.64167	-6.88667	MW1
282.82917	-8.50222	MW1
278.52083	-6.30222	MW1
283.26667	-8.70611	MW1
277.42917	-5.69167	MW1
279.5625	-6.79722	MW1
278.21667	-6.085	MW1
279.53333	-6.76639	MW1
279.57917	-6.71694	MW1
274.95833	-4.21	MW1
278.60417	-7.91389	MW1
284.37917	-8.97889	MW1
283.12083	-8.33833	MW1
275.57917	-4.45222	MW1
275.05417	-4.08611	MW1
284.70833	-8.96028	MW1
279.70833	-6.44	MW1
277.19167	-5.11	MW1
300.7	-16.2225	MW1
258.8625	4.56944	MW1
262.09167	2.88944	MW1
282.73333	-7.92167	MW1
280.75	-6.83333	MW1
283.22083	-8.11361	MW1
273.74583	-3.15528	MW1
277.44583	-5.06611	MW1
279.30417	-6.00861	MW1
236.54583	15.42194	MW1
279.575	-6.11833	MW1
279.57083	-6.11194	MW1
284.35833	-8.51944	MW1
279.64167	-6.10056	MW1
280.5	-6.48	MW1
279.775	-6.07444	MW1
276.41667	-4.30833	MW1
279.79583	-6.05972	MW1
279.83333	-6.01917	MW1
281.64583	-6.865	MW1
278.525	-5.24778	MW1
278.24167	-5.01667	MW1
280.55417	-6.21167	MW1
278.6125	-5.18389	MW1
279.3375	-5.50778	MW1
278.375	-5.0175	MW1
264	2.53333	MW1
278.3375	-4.96917	MW1
279.44583	-5.49722	MW1
279.66667	-5.585	MW1
279.56667	-5.49306	MW1
281.90833	-6.67667	MW1
284.8875	-8.15472	MW1
269.15417	0.00472	MW1
269.15833	0.0575	MW1
280.17083	-5.665	MW1
280.94583	-5.94167	MW1
279.49167	-6.88333	MW1
267.03333	1.39889	MW1
284.66667	-7.70056	MW1
280.45	-5.51667	MW1
260.49583	4.91444	MW1
280.1875	-5.34722	MW1
257.6125	6.42472	MW1
280.19167	-5.31833	MW1
280.39167	-5.41556	MW1
298.35	-13.9625	MW1
280.14583	-5.18944	MW1
279.7875	-4.99667	MW1
284.525	-7.33083	MW1
282.275	-6.17917	MW1
270.9625	0.29694	MW1
325.09167	-23.17917	MW1
282.58333	-6.28056	MW1
280.325	-5.12944	MW1
280.62083	-5.25333	MW1
280.37917	-5.10694	MW1
280.40833	-5.11167	MW1
280.42083	-5.08722	MW1
282.77083	-6.26694	MW1
280.4125	-5.05861	MW1
280.14583	-4.89889	MW1
282.03333	-5.84722	MW1
244.525	13.05	MW1
280.4625	-5.02667	MW1
280.175	-4.85028	MW1
279.56667	-5.4925	MW1
283.325	-6.39444	MW1
287.46667	-8.41667	MW1
280.20417	-4.75444	MW1
260.8	5.34194	MW1
280.33333	-4.79222	MW1
339.25417	-25.88917	MW1
282.59167	-5.89083	MW1
280.4	-4.76667	MW1
275.65	-2.24556	MW1
281.36667	-5.1925	MW1
276.37083	-2.60361	MW1
283.98333	-6.48917	MW1
286.43333	-7.71111	MW1
281.88333	-5.375	MW1
281.07917	-4.93	MW1
276.53333	-2.55833	MW1
280.50417	-4.55083	MW1
292.71667	-10.57194	MW1
282.94583	-5.73	MW1
286.52917	-7.52	MW1
280.57083	-4.47917	MW1
280.325	-4.36028	MW1
277.08333	-2.62806	MW1
280.52917	-4.36528	MW1
279.47917	-3.83583	MW1
281.82083	-5.02333	MW1
280.95	-4.53944	MW1
283.74167	-5.96111	MW1
280.1	-4.1	MW1
281.28333	-4.67833	MW1
277.42917	-2.66444	MW1
266.22917	3.17028	MW1
281.89167	-4.85778	MW1
280.75417	-4.21667	MW1
282.69167	-5.19722	MW1
280.70417	-4.16306	MW1
275.7875	-1.605	MW1
281.1	-4.29778	MW1
287.28333	-7.415	MW1
280.44167	-3.92972	MW1
280.7125	-4.05444	MW1
296.77917	-11.86222	MW1
277.53333	-2.34972	MW1
281.1125	-4.17639	MW1
277.19583	-2.065	MW1
282.49167	-4.77056	MW1
284.9125	-5.97583	MW1
289.50417	-8.255	MW1
277.29583	-2.06083	MW1
277.85417	-2.335	MW1
286.5875	-6.78222	MW1
276.25	-1.47639	MW1
277.6125	-2.18667	MW1
281.20417	-4.02806	MW1
280.75833	-3.79056	MW1
280.725	-3.7275	MW1
277.52083	-2.04167	MW1
277.82083	-2.18056	MW1
280.76667	-3.69111	MW1
242.77083	14.95806	MW1
277.87917	-2.115	MW1
277.85417	-2.09694	MW1
280.75417	-3.57444	MW1
277.94167	-2.09361	MW1
281.0625	-4.29861	MW1
281.19167	-3.75889	MW1
277.92917	-2.06278	MW1
280.94583	-3.59139	MW1
286.40417	-6.35333	MW1
284.39583	-5.32917	MW1
278.975	-2.54306	MW1
281.3	-3.70139	MW1
282.27917	-4.17	MW1
281.5875	-3.795	MW1
281.125	-3.48333	MW1
282.8375	-4.335	MW1
281.65417	-3.72944	MW1
283.48333	-4.63611	MW1
281.5	-3.62083	MW1
282.65833	-4.18806	MW1
286.5	-6.08333	MW1
305.25417	-14.78139	MW1
301.02083	-12.93028	MW1
276.21667	0.745	MW1
281.35	-3.38333	MW1
281.35	-3.38333	MW1
283.22917	-4.315	MW1
281.17917	-3.24167	MW1
279.29583	-2.26333	MW1
282.55	-3.92361	MW1
281.16667	-3.18917	MW1
280.04583	-2.58167	MW1
282.1625	-3.50944	MW1
263.9625	5.91806	MW1
282.58333	-3.57833	MW1
281.9	-3.22139	MW1
264.5875	5.72056	MW1
281.325	-2.805	MW1
270.275	2.9	MW1
307.74583	-15.175	MW1
279.45833	-1.75694	MW1
281.50833	-2.76306	MW1
280.81667	-3.595	MW1
282.16667	-3.06389	MW1
281.50417	-2.69944	MW1
281.5375	-2.70167	MW1
268.2	4.16667	MW1
264.2875	6.13389	MW1
282.21667	-3.01917	MW1
281.67083	-2.73528	MW1
281.43333	-2.53667	MW1
281.56667	-2.60944	MW1
281.75833	-2.67028	MW1
284.91667	-4.25722	MW1
277.525	0.445	MW1
281.7625	-2.50417	MW1
281.85417	-2.41444	MW1
281.6	-2.26083	MW1
281.79167	-2.31611	MW1
281.9125	-2.34722	MW1
282.19583	-2.47139	MW1
281.3375	-2.00167	MW1
281.92083	-2.27167	MW1
277.20417	0.14417	MW1
282.06667	-2.33417	MW1
302.33333	-12.18806	MW1
264.525	6.6175	MW1
326.6625	-21.25083	MW1
281.75	-2.11833	MW1
266.575	5.66667	MW1
281.8125	-2.095	MW1
282.22917	-2.29778	MW1
281.65417	-1.99028	MW1
265.70833	6.23333	MW1
281.9	-1.9425	MW1
281.95	-1.94167	MW1
281.79583	-1.86528	MW1
277.25833	0.49694	MW1
281.65417	-1.75556	MW1
242.41667	16.805	MW1
281.51667	-2.65528	MW1
281.24583	-1.1475	MW1
282.00833	-1.55722	MW1
282.20833	-1.49722	MW1
267.725	6.11833	MW1
277.49167	1.21306	MW1
277.4875	1.24028	MW1
277.4875	1.24611	MW1
277.4875	1.24028	MW1
277.46667	1.25722	MW1
277.45417	1.2725	MW1
305.21667	-12.32917	MW1
301.19167	-10.47833	MW1
301.875	-10.63333	MW1
296.30833	-8.00722	MW1
282.45833	-1.04861	MW1
281.1375	0.29833	MW1
281.125	0.19444	MW1
272.50833	4.21611	MW1
273.625	3.71667	MW1
291.15	-5.2	MW1
282.39167	0.74194	MW1
270.53333	5.32222	MW1
282.40417	0.68861000000000006	MW1
282.3875	0.63389	MW1
282.475	0.66833	MW1
282.475	0.66778	MW1
283.59167	-1.21528	MW1
266.42083	7.48389	MW1
304.3875	-11.35	MW1
269.14583	6.28417	MW1
256.94167	12.105	MW1
282.95	0.47028	MW1
321.50833	-17.75	MW1
282.96667	0.04528	MW1
281.87917	0.61417	MW1
278.81667	2.24389	MW1
282.56667	0.35139	MW1
282.89167	0.18611	MW1
273.09167	5.48389	MW1
283.08333	0.43083	MW1
255.94583	13.55917	MW1
285.16667	0.46639	MW1
285.425	0.45278	MW1
283.47083	0.6275	MW1
305.88333	-10.45639	MW1
255.275	14.21667	MW1
283.2125	0.92444	MW1
255.15833	14.38333	MW1
282.99583	1.23056	MW1
282.9875	1.28306	MW1
286.44583	0.41139	MW1
283.32917	1.23333	MW1
283.34167	1.23278	MW1
283.33333	1.24417	MW1
283.2875	1.31222	MW1
285.975	0.02611	MW1
283.325	1.41306	MW1
280.00417	3.24333	MW1
272.875	6.87833	MW1
283.825	1.36111	MW1
286.05	0.28333	MW1
284.25	1.27167	MW1
284.20417	1.31417	MW1
284.27917	1.32333	MW1
284.93333	1.02333	MW1
313.9	-13.06667	MW1
268.2375	9.515	MW1
284.2125	1.6575	MW1
289.225	0.91806	MW1
283.50417	2.02611	MW1
284.25833	1.65	MW1
280.47083	3.64889	MW1
259.77083	13.505	MW1
334.55	-20.58	MW1
284.52083	1.61056	MW1
284.54583	1.61694	MW1
282.30833	2.76833	MW1
313.36667	-12.53694	MW1
284.55417	1.6775	MW1
285.44583	1.2175	MW1
284.1	1.93556	MW1
284.02917	1.99861	MW1
282.70833	2.69806	MW1
284	2.065	MW1
283.95	2.15083	MW1
285.59167	1.32139	MW1
285.54583	1.35111	MW1
252.22083	16.90056	MW1
274.36667	7.11167	MW1
297.50417	-4.5566700000000004	MW1
284.09167	2.34167	MW1
284.09583	2.35194	MW1
284.09167	2.35778	MW1
274.10833	7.39083	MW1
289.4625	0.39639	MW1
284.13333	2.40083	MW1
274.27917	7.38278	MW1
314.72917	-12.63417	MW1
261.3375	13.46417	MW1
315.49583	-12.88417	MW1
286.30833	1.62139	MW1
284.37917	2.79167	MW1
287.8	1.03056	MW1
276.93333	6.56556	MW1
274.75	7.63167	MW1
286.3125	1.90083	MW1
281.225	4.56833	MW1
257.80833	15.44889	MW1
279.625	5.425	MW1
340.59167	-21.69167	MW1
287.25833	1.53611	MW1
267.80833	11.14611	MW1
290.39583	0.01611	MW1
286.0125	2.28111	MW1
274.79167	8.12806	MW1
285.28333	3.45778	MW1
282.45	4.96389	MW1
284.05833	4.20194	MW1
284.90833	3.81361	MW1
285.04583	3.75222	MW1
285.37083	3.60556	MW1
284.925	3.89417	MW1
285.09167	3.84139	MW1
270.51667	11.04694	MW1
285.27917	3.87167	MW1
285.06667	4.05389	MW1
260.3	15.68861	MW1
284.90417	4.2775	MW1
285.10417	4.14028	MW1
285.25833	4.19972	MW1
285.475	4.21611	MW1
316.52917	-11.47	MW1
283.62917	5.26528	MW1
311.95	-9.20639	MW1
254.83333	18.36	MW1
283.70833	5.55583	MW1
275.65417	9.55333	MW1
301.27917	-3.55556	MW1
285.32917	4.76	MW1
336.70833	-19.32	MW1
2.16667	-25.7875	MW1
258.5875	17.3	MW1
258.58333	17.30167	MW1
286.95417	4.23833	MW1
263.70417	15.30333	MW1
286.92083	4.33417	MW1
291.425	1.99806	MW1
294.59167	0.34444	MW1
286.92917	4.34583	MW1
302.08333	-3.53833	MW1
282.95417	6.40583	MW1
265.325	14.73167	MW1
285.97917	5.11611	MW1
285.94583	5.16167	MW1
285.91667	5.17056	MW1
286.01667	5.1325	MW1
285.92917	5.17583	MW1
286.08333	5.10917	MW1
276.57917	10.01667	MW1
287.175	4.7125	MW1
288.57917	4.08722	MW1
287.27917	4.8066700000000004	MW1
286.75	5.3825	MW1
287.54167	5.15333	MW1
332.05833	-16.75333	MW1
287.95833	4.98278	MW1
287.17917	5.60056	MW1
287.25833	5.58	MW1
288.77083	4.87306	MW1
302.2875	-2.2175	MW1
291.57083	3.51722	MW1
284.77917	7.04889	MW1
284.80417	7.07944	MW1
295.6375	1.52306	MW1
305.26667	-3.5325	MW1
274.77083	12.18	MW1
286.625	6.36139	MW1
286.8875	6.28611	MW1
284.05	7.89306	MW1
284.01667	7.95861	MW1
288.9375	5.87611	MW1
286.57917	7.14278	MW1
288.67083	6.16806	MW1
209.60417	28.2425	MW1
288.38333	6.41833	MW1
286.33333	7.54861	MW1
283.125	9.25	MW1
279.55417	11.08	MW1
286.77083	7.64472	MW1
294.80417	3.63583	MW1
300.96667	0.38611	MW1
287.11667	7.98222	MW1
327.23333	-12.97083	MW1
287.49167	7.83806	MW1
286.75417	8.31306	MW1
287.475	7.95611	MW1
282.82917	10.325	MW1
287.62917	7.8825	MW1
313.2	-5.81667	MW1
211.3625	28.53444	MW1
286.99583	8.31194	MW1
205.55	28.37556	MW1
287.32917	8.19583	MW1
303.91667	0.63222	MW1
263.19167	19.21667	MW1
277.07083	13.40194	MW1
287.45833	8.325	MW1
266.1875	18.16667	MW1
287.58333	8.48056	MW1
263.23333	19.47667	MW1
284.25	10.33333	MW1
287.54583	8.73389	MW1
270.58333	16.77389	MW1
283.7625	10.78917	MW1
271.39583	16.57167	MW1
290.83333	7.21611	MW1
286.80833	9.3225	MW1
287.9125	8.77778	MW1
283.97083	10.77139	MW1
287.55833	9.0325	MW1
287.54583	9.09472	MW1
287.54583	9.1175	MW1
287.57083	9.10278	MW1
287.55417	9.10444	MW1
276.05833	14.69833	MW1
288.04583	8.87306	MW1
286.72083	9.58472	MW1
287.6375	9.12694	MW1
315.14167	-5.59	MW1
288.31667	9.11417	MW1
288.3375	9.125	MW1
289.94167	8.58278	MW1
303.05417	1.525	MW1
291.95417	7.58806	MW1
288.6125	9.37889	MW1
287.96667	9.82778	MW1
283.13333	12.30667	MW1
291.4375	8.095	MW1
275.77083	15.82	MW1
275.75417	15.87528	MW1
287.35833	10.33806	MW1
288.10417	9.96111	MW1
288	10.05806	MW1
287.6125	10.30944	MW1
287.99167	10.11806	MW1
283.775	12.33028	MW1
285.32083	11.58667	MW1
290.99167	8.69778	MW1
294.75	6.76667	MW1
287.6	10.54889	MW1
286.10833	11.40333	MW1
287.06667	11.03611	MW1
267.39583	19.92833	MW1
288.80417	10.26639	MW1
288.77917	10.32417	MW1
289.92917	9.84722	MW1
274.07083	17.44972	MW1
307.23333	0.39694	MW1
288.95417	10.45722	MW1
288.34167	10.84861	MW1
288.36667	10.89306	MW1
288.3625	10.9075	MW1
285.3	12.47583	MW1
288.54167	10.94667	MW1
282.4375	14.04139	MW1
289.25417	10.745	MW1
288.72083	11.04389	MW1
288.5875	11.15306	MW1
288.5375	11.20889	MW1
270.85833	19.44611	MW1
289.0625	11.03556	MW1
288.87917	11.27083	MW1
202.30417	28.69083	MW1
287.63333	12.0025	MW1
254.39583	25.17167	MW1
254.40833	25.18	MW1
289.07917	11.31889	MW1
285.1875	13.29694	MW1
287.925	12.05139	MW1
271.1875	19.835	MW1
299.75833	5.88222	MW1
284.94167	13.82194	MW1
270.7875	20.10111	MW1
304.68333	3.3025	MW1
281.87083	15.51278	MW1
286.71667	13.25583	MW1
278.1625	17.55	MW1
293.45833	10.08667	MW1
297.57083	7.89694	MW1
287.8375	13.11111	MW1
287.7	13.21361	MW1
298.3125	7.54278	MW1
313.97917	-1.32833	MW1
261.55833	24.19528	MW1
298.25	7.77028	MW1
293.15	10.72917	MW1
291.675	11.51306	MW1
292.72083	11.07639	MW1
288.57917	13.53306	MW1
293.675	10.88333	MW1
319.425	-3.85	MW1
290.63333	12.66667	MW1
271.39167	21.475	MW1
287.3875	14.47306	MW1
289.51667	13.41139	MW1
278.16667	18.83944	MW1
288.775	13.89861	MW1
293.375	11.68333	MW1
286.15833	15.52889	MW1
293.42917	11.79833	MW1
293.6375	11.70833	MW1
271.6125	21.91444	MW1
232.78333	30.61444	MW1
287.7875	14.83444	MW1
290.2875	13.775	MW1
290.125	13.92333	MW1
269.68333	23.05	MW1
288.21667	15.01361	MW1
226.53333	31.13083	MW1
290.7625	13.86806	MW1
291.14583	13.70278	MW1
290.5625	14.05139	MW1
290.5625	14.06389	MW1
290.60833	14.115	MW1
286.475	16.235	MW1
290.625	14.18417	MW1
290.72083	14.15611	MW1
290.6625	14.19	MW1
246.94167	29.45	MW1
291.525	13.76333	MW1
290.40417	14.35667	MW1
291.3125	13.945	MW1
285.75833	14.27778	MW1
289.27083	15.05972	MW1
307.7625	4.71417	MW1
289.89167	14.80972	MW1
290.53333	14.48806	MW1
290.69167	14.44	MW1
289.8625	14.89722	MW1
305.97083	5.9	MW1
290.79583	14.44472	MW1
287.70833	16.02917	MW1
290.76667	14.46806	MW1
290.80833	14.45917	MW1
291.73333	13.98222	MW1
287.7	16.055	MW1
286.85833	16.49333	MW1
290.82917	14.48972	MW1
290.8875	14.4575	MW1
290.5625	14.635	MW1
290.92083	14.4875	MW1
290.55417	14.66944	MW1
290.8875	14.49639	MW1
295.025	12.30361	MW1
294.14167	12.78889	MW1
290.8875	14.525	MW1
290.87083	14.52861	MW1
290.92917	14.49861	MW1
290.91667	14.52028	MW1
290.92917	14.5125	MW1
290.925	14.50944	MW1
290.89583	14.53389	MW1
294.19583	12.84306	MW1
290.9625	14.54917	MW1
290.95	14.55417	MW1
290.97917	14.59444	MW1
293.5625	13.24306	MW1
290.70833	14.88889	MW1
283.4	18.49833	MW1
299.69583	10.0375	MW1
284.44583	18.18083	MW1
290.45	15.23889	MW1
270.775	23.95833	MW1
289.775	15.71806	MW1
290.79583	15.21944	MW1
290.225	15.67667	MW1
291.49167	15.05	MW1
283.95833	18.76611	MW1
291.49167	15.05056	MW1
289.45	16.15167	MW1
290.36667	15.74	MW1
298.02917	11.63167	MW1
292.24583	14.87083	MW1
290.15833	16.04306	MW1
298.27917	11.70139	MW1
283.95	19.17333	MW1
288.025	17.28	MW1
288.82083	16.97944	MW1
288.37083	17.43694	MW1
291.24583	16.04306	MW1
291.14167	16.18417	MW1
300.71667	10.93667	MW1
292.675	15.43306	MW1
295.0625	14.15861	MW1
292.44583	15.57444	MW1
298.82083	12.11667	MW1
277.0625	22.77611	MW1
287.82917	17.97833	MW1
291.2625	16.27083	MW1
292.15417	15.82694	MW1
287.525	18.20361	MW1
271.23333	25.05833	MW1
287.975	18.015	MW1
299.025	12.15694	MW1
271.24167	25.12361	MW1
287.58333	18.26194	MW1
249.25	30.75	MW1
291.50833	16.33611	MW1
300.75	11.25972	MW1
292.33333	15.95194	MW1
292.09583	16.105	MW1
291.95	16.38556	MW1
286.08333	19.33472	MW1
301.85	10.94778	MW1
291.89583	16.50194	MW1
291.125	16.8925	MW1
296.19583	14.22694	MW1
290.97083	17.06861	MW1
291.03333	17.05083	MW1
291.29167	16.97167	MW1
290.575	17.33528	MW1
300.39167	12.025	MW1
291.34583	17.12111	MW1
291.34167	17.15167	MW1
294.3	15.57583	MW1
308.55	7.40417	MW1
286.45417	19.71194	MW1
289.09583	18.445	MW1
291.525	17.23833	MW1
291.25	17.42361	MW1
292.37083	16.85361	MW1
291.25	17.46056	MW1
292.0625	17.0525	MW1
301.34583	11.94167	MW1
274.04167	25.10139	MW1
270.59583	26.31194	MW1
328.675	-5.26333	MW1
285.91667	20.16722	MW1
292.95833	16.725	MW1
292.54583	16.98139	MW1
289.50833	18.57167	MW1
282.11667	22.05861	MW1
278.475	23.59583	MW1
292.44167	17.14861	MW1
293.075	16.81222	MW1
292.65	17.06111	MW1
292.12917	17.3625	MW1
292.9375	16.93222	MW1
292.97917	16.94556	MW1
292.40417	17.25833	MW1
295.72083	15.50944	MW1
293.15	16.96028	MW1
224.6375	32.96861	MW1
291.88333	17.72389	MW1
283.95417	21.58028	MW1
308.9375	7.98194	MW1
292.85	17.32806	MW1
293.07083	17.26389	MW1
292.72917	17.47833	MW1
293.07083	17.29667	MW1
291.89583	17.91028	MW1
292.3	17.76694	MW1
289.25833	19.31	MW1
292.55833	17.65194	MW1
267.325	28.06667	MW1
292.23333	17.8675	MW1
292.23333	17.86639	MW1
292.1875	17.88861	MW1
289.1625	19.48472	MW1
292.19167	17.95278	MW1
292.325	17.94056	MW1
296.20833	15.86583	MW1
292.62917	17.80694	MW1
292.21667	18.04639	MW1
292.26667	18.02028	MW1
289.31667	19.54861	MW1
292.38333	17.99861	MW1
292.38333	18.01583	MW1
291.94167	18.39472	MW1
323.37083	0.82306	MW1
347.1125	-15.61139	MW1
292.07083	18.45917	MW1
292.84583	18.18306	MW1
285.25417	21.915	MW1
292.59583	18.34611	MW1
292.62917	18.35222	MW1
203.4	30.18333	MW1
293.3	18.13056	MW1
292.55417	18.5375	MW1
291.8125	18.94806	MW1
238.33333	33.61556	MW1
292.78333	18.47194	MW1
290.6125	19.66472	MW1
293.28333	18.33194	MW1
292.77083	18.63806	MW1
276.35417	26.03167	MW1
266.9	29.16222	MW1
296.19167	16.95694	MW1
292.93333	18.70694	MW1
292.275	19.05833	MW1
292.175	19.10861	MW1
293.47917	18.52	MW1
293.55833	18.49306	MW1
268.55417	28.84889	MW1
291.69167	19.50083	MW1
292.70417	18.98889	MW1
294.24167	18.26333	MW1
294.1625	18.32667	MW1
293.05	18.97694	MW1
293.90833	18.575	MW1
292.11667	19.50806	MW1
293.01667	19.04333	MW1
276.65	26.40056	MW1
328.45	-3.15	MW1
291.60417	19.84694	MW1
279.6875	25.26361	MW1
292.23333	19.55806	MW1
291.64583	19.88222	MW1
296.29583	17.52222	MW1
303.55	13.39667	MW1
291.34583	20.18333	MW1
292.8125	19.44667	MW1
294.375	18.65333	MW1
293.32917	19.21806	MW1
294.34583	18.69722	MW1
289.15833	21.33667	MW1
309.49583	9.88333	MW1
290.65	20.75889	MW1
309.45	9.97028	MW1
294.72083	18.69	MW1
293.7375	19.24861	MW1
293.51667	19.36806	MW1
299.50417	16.10111	MW1
291.4625	20.4925	MW1
269.3	29.48333	MW1
291.125	20.79167	MW1
293.69167	19.53139	MW1
283.10417	24.6	MW1
320.54167	2.97222	MW1
292.64583	20.25972	MW1
293.34583	19.94306	MW1
287.43333	22.97222	MW1
293.2375	20.13333	MW1
296.85417	18.2775	MW1
298.69583	17.32333	MW1
296.89167	18.32972	MW1
296.99167	18.285	MW1
291.74167	21.11861	MW1
309.5875	10.77472	MW1
296.975	18.41417	MW1
293.9125	20.12889	MW1
291.9125	21.17167	MW1
297.64583	18.28278	MW1
297.59167	18.3075	MW1
293.4375	20.59694	MW1
309.80417	10.97833	MW1
298.59583	17.88111	MW1
296.90417	18.85722	MW1
294.05417	20.39167	MW1
290.8375	22.06389	MW1
